2187560.0,-7.1909,-1.6043,-0.12,0.0,0.0,1.0,0.000241,-1317.843994,0.003322
2187562.0,-7.1932,-1.6653,-0.12,0.0,0.0,1.0,0.000233,-1317.843994,-0.000114
2187564.0,-7.1959,-1.9095,-0.12,0.0,0.0,1.0,0.000233,-1317.843994,0.004518
2187566.0,-7.1985,-1.8484,-0.12,0.0,0.0,1.0,0.000222,-1317.843994,0.000608
2187568.0,-7.2011,-1.8484,-0.12,0.0,0.0,1.0,0.00022,-1317.843994,-0.002673
2187570.0,-7.2045,-1.7874,-0.12,0.0,0.0,1.0,0.000227,-1317.843994,0.00258
2187572.0,-7.2082,-1.8484,-0.12,0.0,0.0,1.0,0.00022,-1317.843994,0.000808
2187574.0,-7.2124,-1.9095,-0.12,0.0,0.0,1.0,0.000218,-1317.843994,0.001825
2187576.0,-7.2167,-1.8484,-0.12,0.0,0.0,1.0,0.000213,-1317.843994,-0.000408
2187578.0,-7.2209,-1.8484,-0.12,0.0,0.0,1.0,0.000214,-1317.843994,0.000286
2187580.0,-7.2251,-1.8484,-0.12,0.0,0.0,1.0,0.000213,-1317.843994,-0.003738
2187582.0,-7.228,-1.6653,-0.12,0.0,0.0,1.0,0.000223,-1317.843994,0.004232
2187584.0,-7.2313,-1.7264,-0.12,0.0,0.0,1.0,0.000212,-1317.843994,-0.001877
2187586.0,-7.2342,-1.6653,-0.12,0.0,0.0,1.0,0.000217,-1317.843994,-0.008668
2187588.0,-7.237,-1.6653,-0.12,-0.12,1.0,1.0,0.000238,-1317.843994,-0.003799
2187590.0,-7.2402,-1.7264,-0.12,-0.12,1.0,1.0,0.000248,-1317.843872,0.043814
2187592.0,-7.2678,-1.7264,-0.12,-0.12,1.0,1.0,0.000138,-1317.843506,0.142835
2187594.0,-7.2689,-0.5667,-0.12,-0.12,1.0,1.0,-0.000221,-1317.842773,0.30141
2187596.0,-7.2604,4.2551,-0.12,-0.12,1.0,1.0,-0.000978,-1317.841675,0.458577
2187598.0,-7.2519,4.2551,-0.12,-0.12,1.0,1.0,-0.00213,-1317.84021,0.617315
2187600.0,-7.2348,8.5275,-0.12,-0.12,1.0,1.0,-0.00368,-1317.838501,0.771809
2187602.0,-7.2351,12.1897,-0.12,-0.12,1.0,1.0,-0.005618,-1317.836548,0.935534
2187604.0,-7.2328,14.7531,-0.117293,-0.117293,1.0,1.0,-0.007966,-1317.834106,1.103271
2187606.0,-7.2268,17.6218,-0.112834,-0.112834,1.0,1.0,-0.010734,-1317.831299,1.284332
2187608.0,-7.2207,17.6218,-0.114687,-0.114687,1.0,1.0,-0.013957,-1317.828247,1.455554
2187610.0,-7.2096,20.4904,-0.11017,-0.11017,1.0,1.0,-0.017608,-1317.824951,1.61246
2187612.0,-7.1826,23.4201,-0.105059,-0.105059,1.0,1.0,-0.021652,-1317.821167,1.767794
2187614.0,-7.1525,25.007,-0.102759,-0.102759,1.0,1.0,-0.026084,-1317.817261,1.910751
2187616.0,-7.1131,26.8991,-0.099491,-0.099491,1.0,1.0,-0.030874,-1317.812988,2.040649
2187618.0,-7.0738,26.8991,-0.10015,-0.10015,1.0,1.0,-0.035988,-1317.808594,2.153345
2187620.0,-7.0217,27.8757,-0.098277,-0.098277,1.0,1.0,-0.041384,-1317.803833,2.277081
2187622.0,-6.9629,27.9978,-0.098232,-0.098232,1.0,1.0,-0.047088,-1317.79895,2.405105
2187624.0,-6.8926,28.5471,-0.097095,-0.097095,1.0,1.0,-0.053111,-1317.793701,2.52767
2187626.0,-6.8295,27.2043,-0.100105,-0.100105,1.0,1.0,-0.05944,-1317.78833,2.631474
2187628.0,-6.7665,27.2043,-0.100026,-0.100026,1.0,1.0,-0.066027,-1317.782837,2.719191
2187630.0,-6.6989,26.8991,-0.100337,-0.100337,1.0,1.0,-0.072832,-1317.776978,2.826848
2187632.0,-6.6415,25.4343,-0.103557,-0.103557,1.0,1.0,-0.079905,-1317.770874,2.957125
2187634.0,-6.5837,25.007,-0.104785,-0.104785,1.0,1.0,-0.087302,-1317.764648,3.088529
2187636.0,-6.5261,25.007,-0.105109,-0.105109,1.0,1.0,-0.095026,-1317.758179,3.193565
2187638.0,-6.4742,24.1525,-0.107094,-0.107094,1.0,1.0,-0.103012,-1317.751221,3.321651
2187640.0,-6.4257,24.2746,-0.107293,-0.107293,1.0,1.0,-0.111315,-1317.744141,3.470942
2187642.0,-6.3673,23.7253,-0.108979,-0.108979,1.0,1.0,-0.119991,-1317.736694,3.643584
2187644.0,-6.3156,22.6877,-0.112096,-0.112096,1.0,1.0,-0.129096,-1317.729126,3.756325
2187646.0,-6.2641,22.6877,-0.112333,-0.112333,1.0,1.0,-0.138482,-1317.721191,3.90455
2187648.0,-6.2095,22.4436,-0.113424,-0.113424,1.0,1.0,-0.148236,-1317.712769,4.092854
2187650.0,-6.1519,21.3449,-0.11673,-0.11673,1.0,1.0,-0.158459,-1317.704102,4.242414
2187652.0,-6.0965,20.4294,-0.119263,-0.119263,1.0,1.0,-0.169053,-1317.695068,4.402594
2187654.0,-6.0542,19.5749,-0.12,-0.12,1.0,1.0,-0.180046,-1317.685669,4.604855
2187656.0,-6.0119,19.5749,-0.12,-0.12,1.0,1.0,-0.191543,-1317.675903,4.787496
2187658.0,-5.9723,19.1477,-0.12,-0.12,1.0,1.0,-0.203494,-1317.665771,4.982323
2187660.0,-5.9351,18.5983,-0.12,-0.12,1.0,1.0,-0.215929,-1317.655029,5.23452
2187662.0,-5.8943,18.5983,-0.12,-0.12,1.0,1.0,-0.228994,-1317.643921,5.440177
2187664.0,-5.8483,18.1711,-0.12,-0.12,1.0,1.0,-0.242569,-1317.632202,5.662885
2187666.0,-5.8025,18.1711,-0.12,-0.12,1.0,1.0,-0.256699,-1317.620239,5.856726
2187668.0,-5.761,17.6218,-0.12,-0.12,1.0,1.0,-0.27131,-1317.608032,6.020182
2187670.0,-5.7461,17.6828,-0.12,-0.12,1.0,1.0,-0.286326,-1317.595459,6.212918
2187672.0,-5.7355,19.2087,-0.12,-0.12,1.0,1.0,-0.30182,-1317.58252,6.374916
2187674.0,-5.7204,21.0398,-0.12,-0.12,1.0,1.0,-0.317715,-1317.569214,6.561184
2187676.0,-5.7054,21.0398,-0.12,-0.12,1.0,1.0,-0.334071,-1317.55542,6.704614
2187678.0,-5.6573,24.0305,-0.12,-0.12,1.0,1.0,-0.350781,-1317.541626,6.861605
2187680.0,-5.639,26.9602,-0.12,-0.12,1.0,1.0,-0.367879,-1317.527466,6.988018
2187682.0,-5.613,30.0119,-0.117584,-0.117584,1.0,1.0,-0.385288,-1317.513184,7.112524
2187684.0,-5.5459,33.552,-0.10999,-0.10999,1.0,1.0,-0.403003,-1317.498535,7.251668
2187686.0,-5.4788,33.552,-0.110039,-0.110039,1.0,1.0,-0.42106,-1317.483398,7.45901
2187688.0,-5.4047,37.031,-0.103263,-0.103263,1.0,1.0,-0.43963,-1317.467651,7.644164
2187690.0,-5.358,40.6931,-0.096432,-0.096432,1.0,1.0,-0.458659,-1317.451904,7.829738
2187692.0,-5.301,43.8669,-0.090468,-0.090468,1.0,1.0,-0.478146,-1317.435547,8.040278
2187694.0,-5.2441,43.8669,-0.091419,-0.091419,1.0,1.0,-0.498154,-1317.418823,8.244238
2187696.0,-5.1765,46.8576,-0.085852,-0.085852,1.0,1.0,-0.518666,-1317.401733,8.449789
2187698.0,-5.1034,49.177,-0.081622,-0.081622,1.0,1.0,-0.539687,-1317.384033,8.618971
2187700.0,-5.0247,51.7404,-0.076448,-0.076448,1.0,1.0,-0.561125,-1317.366455,8.718399
2187702.0,-4.9347,53.8767,-0.071296,-0.071296,1.0,1.0,-0.582803,-1317.348755,8.804482
2187704.0,-4.8448,53.8767,-0.070465,-0.070465,1.0,1.0,-0.604689,-1317.331299,8.778679
2187706.0,-4.7502,55.3415,-0.065417,-0.065417,1.0,1.0,-0.626502,-1317.313843,8.727516
2187708.0,-4.6507,56.8064,-0.060027,-0.060027,1.0,1.0,-0.648177,-1317.296631,8.650154
2187710.0,-4.5484,58.1491,-0.054573,-0.054573,1.0,1.0,-0.66965,-1317.279419,8.526914
2187712.0,-4.4427,59.1867,-0.049222,-0.049222,1.0,1.0,-0.690804,-1317.262451,8.471041
2187714.0,-4.3371,59.1867,-0.0467,-0.0467,1.0,1.0,-0.711809,-1317.245728,8.428134
2187716.0,-4.2242,60.0412,-0.042385,-0.042385,1.0,1.0,-0.732698,-1317.228882,8.410096
2187718.0,-4.111,61.0788,-0.037932,-0.037932,1.0,1.0,-0.753534,-1317.211914,8.474839
2187720.0,-3.9889,61.7502,-0.034915,-0.034915,1.0,1.0,-0.774524,-1317.194336,8.596045
2187722.0,-3.8699,62.1774,-0.033042,-0.033042,1.0,1.0,-0.79581,-1317.176636,8.748483
2187724.0,-3.7511,62.1774,-0.032384,-0.032384,1.0,1.0,-0.81747,-1317.158569,8.93751
2187726.0,-3.6308,62.1774,-0.032071,-0.032071,1.0,1.0,-0.839596,-1317.140259,9.092999
2187728.0,-3.5042,62.5437,-0.030545,-0.030545,1.0,1.0,-0.862105,-1317.121582,9.246566
2187730.0,-3.3791,62.7268,-0.029411,-0.029411,1.0,1.0,-0.88499,-1317.102783,9.35928
2187732.0,-3.254,62.6047,-0.028497,-0.028497,1.0,1.0,-0.908149,-1317.083618,9.407103
2187734.0,-3.1291,62.6047,-0.026681,-0.026681,1.0,1.0,-0.931419,-1317.064819,9.400523
2187736.0,-3.0007,62.5437,-0.024375,-0.024375,1.0,1.0,-0.954663,-1317.046143,9.351094
2187738.0,-2.8744,62.3606,-0.021926,-0.021926,1.0,1.0,-0.977774,-1317.027588,9.297222
2187740.0,-2.7472,62.2385,-0.019284,-0.019284,1.0,1.0,-1.00074,-1317.009155,9.237128
2187742.0,-2.6143,61.8723,-0.016973,-0.016973,1.0,1.0,-1.023546,-1316.990845,9.193634
2187744.0,-2.4816,61.8723,-0.014078,-0.014078,1.0,1.0,-1.046234,-1316.972168,9.205512
2187746.0,-2.3524,61.5671,-0.012447,-0.012447,1.0,1.0,-1.068942,-1316.953613,9.255257
2187748.0,-2.2206,61.0788,-0.011538,-0.011538,1.0,1.0,-1.091767,-1316.934937,9.314266
2187750.0,-2.091,60.1022,-0.011774,-0.011774,1.0,1.0,-1.11473,-1316.916016,9.417285
2187752.0,-1.957,59.1867,-0.012258,-0.012258,1.0,1.0,-1.137943,-1316.896851,9.503875
